,eV,nm,intensity
0,0.5,2479.68386,0.0056924553984192385
1,0.51,2431.0626078431374,0.005738011304350328
2,0.52,2384.311403846154,0.005784120506533615
3,0.53,2339.324396226415,0.005830792049244214
4,0.54,2296.003574074074,0.005878035162994848
5,0.55,2254.2580545454543,0.005925859269168549
6,0.56,2214.0034464285714,0.0059742739847865895
7,0.5700000000000001,2175.161280701754,0.006023289127416205
8,0.58,2137.6585,0.0060729147202227985
9,0.59,2101.427,0.006123160997171502
10,0.6,2066.403216666667,0.006174038408383229
11,0.61,2032.5277540983607,0.006225557625650396
12,0.62,1999.7450483870969,0.006277729548117893
13,0.63,1968.0030634920636,0.006330565308134883
14,0.64,1937.253015625,0.0063840762772834295
15,0.65,1907.4491230769231,0.00643827407258999
16,0.66,1878.5483787878788,0.0064931705629263006
17,0.67,1850.510343283582,0.00654877787560608
18,0.6799999999999999,1823.2969558823531,0.006605108403184659
19,0.69,1796.8723623188407,0.006662174810468528
20,0.7,1771.2027571428573,0.006719990041742376
21,0.71,1746.2562394366198,0.006778567328221285
22,0.72,1722.0026805555558,0.006837920195736222
23,0.73,1698.4136027397262,0.00689806247266115
24,0.74,1675.4620675675676,0.006959008298090543
25,0.75,1653.1225733333333,0.007020772130276374
26,0.76,1631.370960526316,0.007083368755334019
27,0.77,1610.1843246753247,0.0071468132962269944
28,0.78,1589.540935897436,0.007211121222040691
29,0.79,1569.420164556962,0.0072763083575558924
30,0.8,1549.8024125,0.007342390893133149
31,0.81,1530.669049382716,0.007409385394919618
32,0.8200000000000001,1512.0023536585365,0.007477308815390537
33,0.8300000000000001,1493.7854578313252,0.007546178504237787
34,0.8400000000000001,1476.0022976190476,0.007616012219618839
35,0.8500000000000001,1458.6375647058824,0.007686828139779742
36,0.86,1441.6766627906977,0.007758644875066385
37,0.87,1425.1056666666668,0.007831481480339056
38,0.88,1408.9112840909092,0.007905357467805739
39,0.89,1393.0808202247192,0.007980292820290552
40,0.9,1377.6021444444445,0.008056308004954075
41,0.91,1362.4636593406594,0.0081334239874835
42,0.9199999999999999,1347.6542717391305,0.008211662246770847
43,0.9299999999999999,1333.163365591398,0.008291044790098788
44,0.94,1318.9807765957448,0.008371594168854081
45,0.95,1305.0967684210527,0.008453333494789802
46,0.96,1291.5020104166667,0.008536286456858295
47,0.97,1278.187556701031,0.008620477338638046
48,0.98,1265.1448265306124,0.00870593103637837
49,0.99,1252.365585858586,0.008792673077687276
50,1.0,1239.84193,0.008880729640888754
51,1.01,1227.5662673267327,0.008970127575077088
52,1.02,1215.5313039215687,0.009060894420897081
53,1.03,1203.7300291262136,0.009153058432080396
54,1.04,1192.155701923077,0.009246648597769639
55,1.05,1180.801838095238,0.009341694665663265
56,1.06,1169.6621981132075,0.0094382271660162
57,1.07,1158.7307757009346,0.009536277436532301
58,1.08,1148.001787037037,0.009635877648186998
59,1.0899999999999999,1137.469660550459,0.009737060832019936
60,1.1,1127.1290272727272,0.00983986090693961
61,1.1099999999999999,1116.974711711712,0.00994431270858391
62,1.12,1107.0017232142857,0.010050452019282763
63,1.13,1097.2052477876107,0.010158315599171115
64,1.1400000000000001,1087.580640350877,0.01026794121850333
65,1.15,1078.1234173913044,0.010379367691222012
66,1.1600000000000001,1068.82925,0.010492634909837619
67,1.17,1059.6939572649574,0.010607783881677435
68,1.1800000000000002,1050.7134999999998,0.010724856766566015
69,1.19,1041.883974789916,0.010843896916001851
70,1.2000000000000002,1033.2016083333333,0.010964948913898872
71,1.21,1024.6627520661157,0.01108805861896444
72,1.22,1016.2638770491803,0.01121327320878973
73,1.23,1008.0015691056911,0.011340641225731769
74,1.24,999.8725241935484,0.011470212624671221
75,1.25,991.873544,0.011602038822733881
76,1.26,984.0015317460318,0.011736172751068944
77,1.27,976.2534881889763,0.011872668908781886
78,1.28,968.6265078125,0.012011583419125046
79,1.29,961.1177751937985,0.012152974088054817
80,1.3,953.7245615384616,0.012296900465269937
81,1.31,946.4442213740458,0.012443423907851997
82,1.32,939.2741893939394,0.01259260764663575
83,1.33,932.211977443609,0.012744516855444017
84,1.3399999999999999,925.2551716417912,0.012899218723329369
85,1.35,918.4014296296297,0.013056782529973004
86,1.3599999999999999,911.6484779411766,0.013217279724399443
87,1.37,904.9941094890511,0.013380784007175035
88,1.38,898.4361811594204,0.013547371416267542
89,1.3900000000000001,891.9726115107914,0.013717120416754675
90,1.4,885.6013785714287,0.013890111994579969
91,1.4100000000000001,879.3205177304964,0.014066429754566389
92,1.42,873.1281197183099,0.014246160022909956
93,1.4300000000000002,867.0223286713286,0.014429391954389446
94,1.44,861.0013402777779,0.014616217644541568
95,1.4500000000000002,855.0633999999999,0.014806732247066724
96,1.46,849.2068013698631,0.015001034096745794
97,1.47,843.4298843537415,0.015199224838166086
98,1.48,837.7310337837838,0.015401409560572123
99,1.49,832.108677852349,0.015607696939177225
100,1.5,826.5612866666667,0.015818199383291855
101,1.51,821.0873708609272,0.016033033191647682
102,1.52,815.685480263158,0.016252318715319552
103,1.53,810.3542026143791,0.01647618052867357
104,1.54,805.0921623376623,0.01670474760879641
105,1.55,799.8980193548388,0.016938153523890408
106,1.56,794.770467948718,0.017176536631150527
107,1.57,789.7082356687898,0.017420040284672502
108,1.58,784.710082278481,0.017668813053978
109,1.59,779.7747987421384,0.017923008953781204
110,1.6,774.90120625,0.018182787685662716
111,1.61,770.0881552795031,0.018448314892361664
112,1.62,765.334524691358,0.018719762425444944
113,1.6300000000000001,760.6392208588957,0.0189973086271638
114,1.6400000000000001,756.0011768292683,0.01928113862736462
115,1.6500000000000001,751.4193515151514,0.01957144465637947
116,1.66,746.8927289156627,0.019868426374887775
117,1.67,742.4203173652695,0.02017229122180933
118,1.68,738.0011488095239,0.020483254781364132
119,1.69,733.6342781065089,0.020801541170516226
120,1.7,729.3187823529412,0.021127383448105178
121,1.71,725.0537602339182,0.02146102404706473
122,1.72,720.8383313953489,0.021802715231229317
123,1.73,716.6716358381503,0.02215271957834076
124,1.74,712.5528333333334,0.02251131049098684
125,1.75,708.4811028571429,0.022878772737333138
126,1.76,704.4556420454546,0.023255403023650856
127,1.77,700.4756666666667,0.02364151060079524
128,1.78,696.5404101123596,0.02403741790695545
129,1.79,692.649122905028,0.024443461249176526
130,1.8,688.8010722222223,0.024859991526349337
131,1.81,684.9955414364641,0.025287374996577794
132,1.82,681.2318296703297,0.025725994092063352
133,1.83,677.5092513661202,0.0261762482848996
134,1.84,673.8271358695653,0.026638555007444227
135,1.85,670.184827027027,0.027113350631235583
136,1.86,666.581682795699,0.027601091508748232
137,1.87,663.0170748663102,0.028102255082639617
138,1.8800000000000001,659.4903882978723,0.028617341067530395
139,1.8900000000000001,656.0010211640212,0.029146872709789343
140,1.9000000000000001,652.5483842105263,0.029691398131261336
141,1.91,649.1319005235603,0.030251491763390696
142,1.92,645.7510052083334,0.030827755878755175
143,1.93,642.4051450777202,0.03142082222764371
144,1.94,639.0937783505155,0.03203135378799041
145,1.95,635.8163743589744,0.032660046637724226
146,1.96,632.5724132653062,0.03330763195941591
147,1.97,629.3613857868021,0.033974878188009455
148,1.98,626.182792929293,0.03466259331342472
149,1.99,623.0361457286432,0.03537162735092044
150,2.0,619.920965,0.03610287499332535
151,2.01,616.8367810945274,0.036857278460592675
152,2.02,613.7831336633664,0.03763583056362645
153,2.0300000000000002,610.7595714285713,0.03843957800098026
154,2.04,607.7656519607843,0.039269624908865625
155,2.05,604.8009414634147,0.040127136686944495
156,2.06,601.8650145631068,0.041013344124646384
157,2.0700000000000003,598.9574541062801,0.041929547855273516
158,2.08,596.0778509615385,0.042877123167969024
159,2.09,593.2258038277513,0.043857525210759675
160,2.1,590.400919047619,0.04487229462138836
161,2.1100000000000003,587.6028104265403,0.04592306362657134
162,2.12,584.8310990566038,0.04701156265470421
163,2.13,582.08541314554,0.04813962751196165
164,2.14,579.3653878504673,0.049309207177260624
165,2.1500000000000004,576.670665116279,0.050522372277770726
166,2.16,574.0008935185185,0.051781324313646696
167,2.17,571.3557281105991,0.053088405708544575
168,2.1799999999999997,568.7348302752295,0.054446110771381735
169,2.19,566.1378675799087,0.05585709766486793
170,2.2,563.5645136363636,0.05732420148772857
171,2.21,561.014447963801,0.05885044859046708
172,2.2199999999999998,558.487355855856,0.06043907225919272
173,2.23,555.982928251121,0.06209352991874154
174,2.24,553.5008616071428,0.0638175220253521
175,2.25,551.0408577777778,0.06561501284088415
176,2.26,548.6026238938053,0.06749025330541272
177,2.27,546.185872246696,0.06944780625348988
178,2.2800000000000002,543.7903201754385,0.07149257425203025
179,2.29,541.4156899563319,0.07362983037533244
180,2.3,539.0617086956522,0.07586525227601125
181,2.31,536.7281082251083,0.07820495996055825
182,2.3200000000000003,534.414625,0.08065555773601317
183,2.33,532.121,0.0832241808611814
184,2.34,529.8469786324787,0.08591854751360811
185,2.35,527.5923106382978,0.08874701677405292
186,2.3600000000000003,525.3567499999999,0.09171865343585622
187,2.37,523.1400548523206,0.0948433005701362
188,2.38,520.941987394958,0.09813166092260191
189,2.39,518.7623138075314,0.10159538838800417
190,2.4000000000000004,516.6008041666666,0.1052471910088311
191,2.41,514.4572323651453,0.10910094718182979
192,2.42,512.3313760330578,0.1131718370366521
193,2.4299999999999997,510.22301646090546,0.11747649128440606
194,2.44,508.13193852459017,0.12203316023119311
195,2.45,506.0579306122449,0.12686190612646434
196,2.46,504.0007845528456,0.13198482258508457
197,2.4699999999999998,501.96029554655877,0.13742628550624786
198,2.48,499.9362620967742,0.14321324073789005
