,eV,nm,intensity
0,0.5,2479.68386,0.0013132695824605778
1,0.51,2431.0626078431374,0.0013218829462433846
2,0.52,2384.311403846154,0.0013305851076100639
3,0.53,2339.324396226415,0.0013393773433704194
4,0.54,2296.003574074074,0.0013482609542544571
5,0.55,2254.2580545454543,0.0013572372654702895
6,0.56,2214.0034464285714,0.0013663076272777172
7,0.5700000000000001,2175.161280701754,0.0013754734155779912
8,0.58,2137.6585,0.001384736032520312
9,0.59,2101.427,0.0013940969071255993
10,0.6,2066.403216666667,0.0014035574959281299
11,0.61,2032.5277540983607,0.001413119283635629
12,0.62,1999.7450483870969,0.0014227837838084617
13,0.63,1968.0030634920636,0.001432552539558539
14,0.64,1937.253015625,0.0014424271242686473
15,0.65,1907.4491230769231,0.001452409142332868
16,0.66,1878.5483787878788,0.0014625002299188548
17,0.67,1850.510343283582,0.001472702055752677
18,0.6799999999999999,1823.2969558823531,0.0014830163219270583
19,0.69,1796.8723623188407,0.001493444764733805
20,0.7,1771.2027571428573,0.0015039891555212838
21,0.71,1746.2562394366198,0.0015146513015778303
22,0.72,1722.0026805555558,0.0015254330470420166
23,0.73,1698.4136027397262,0.001536336273840728
24,0.74,1675.4620675675676,0.00154736290265606
25,0.75,1653.1225733333333,0.0015585148939220668
26,0.76,1631.370960526316,0.0015697942488524467
27,0.77,1610.1843246753247,0.001581203010500294
28,0.78,1589.540935897436,0.0015927432648510978
29,0.79,1569.420164556962,0.0016044171419502067
30,0.8,1549.8024125,0.001616226817066047
31,0.81,1530.669049382716,0.0016281745118904162
32,0.8200000000000001,1512.0023536585365,0.0016402624957772452
33,0.8300000000000001,1493.7854578313252,0.0016524930870212913
34,0.8400000000000001,1476.0022976190476,0.001664868654178263
35,0.8500000000000001,1458.6375647058824,0.0016773916174279524
36,0.86,1441.6766627906977,0.001690064449982031
37,0.87,1425.1056666666668,0.0017028896795382414
38,0.88,1408.9112840909092,0.0017158698897827597
39,0.89,1393.0808202247192,0.0017290077219426184
40,0.9,1377.6021444444445,0.001742305876390158
41,0.91,1362.4636593406594,0.0017557671143015499
