,eV,nm,intensity
0,0.5,2479.68386,0.002634301865960863
1,0.51,2431.0626078431374,0.002657552088712042
2,0.52,2384.311403846154,0.0026811157221660474
3,0.53,2339.324396226415,0.0027049984767620063
4,0.54,2296.003574074074,0.002729206194403688
5,0.55,2254.2580545454543,0.0027537448521236995
6,0.56,2214.0034464285714,0.002778620565867753
7,0.5700000000000001,2175.161280701754,0.0028038395944035106
8,0.58,2137.6585,0.0028294083433587506
9,0.59,2101.427,0.0028553333693937446
10,0.6,2066.403216666667,0.0028816213845130247
11,0.61,2032.5277540983607,0.002908279260521838
12,0.62,1999.7450483870969,0.0029353140336329507
13,0.63,1968.0030634920636,0.0029627329092295493
14,0.64,1937.253015625,0.0029905432667904326
15,0.65,1907.4491230769231,0.003018752664983742
16,0.66,1878.5483787878788,0.003047368846935966
17,0.67,1850.510343283582,0.0030763997456831047
18,0.6799999999999999,1823.2969558823531,0.0031058534898112567
19,0.69,1796.8723623188407,0.003135738409294197
20,0.7,1771.2027571428573,0.0031660630415358947
21,0.71,1746.2562394366198,0.0031968361376261915
22,0.72,1722.0026805555558,0.0032280666688183648
23,0.73,1698.4136027397262,0.0032597638332375763
24,0.74,1675.4620675675676,0.0032919370628297175
25,0.75,1653.1225733333333,0.0033245960305605454
26,0.76,1631.370960526316,0.0033577506578754903
27,0.77,1610.1843246753247,0.0033914111224310124
28,0.78,1589.540935897436,0.0034255878661088694
29,0.79,1569.420164556962,0.003460291603325208
30,0.8,1549.8024125,0.0034955333296470036
31,0.81,1530.669049382716,0.0035313243307288724
32,0.8200000000000001,1512.0023536585365,0.0035676761915840256
33,0.8300000000000001,1493.7854578313252,0.0036046008062037204
34,0.8400000000000001,1476.0022976190476,0.003642110387540293
35,0.8500000000000001,1458.6375647058824,0.003680217477869591
36,0.86,1441.6766627906977,0.003718934959549426
37,0.87,1425.1056666666668,0.003758276066191441
38,0.88,1408.9112840909092,0.003798254394264701
39,0.89,1393.0808202247192,0.003838883915150227
40,0.9,1377.6021444444445,0.0038801789876666114
41,0.91,1362.4636593406594,0.0039221543710879735
42,0.9199999999999999,1347.6542717391305,0.0039648252386764605
43,0.9299999999999999,1333.163365591398,0.004008207191752801
44,0.94,1318.9807765957448,0.004052316274329462
45,0.95,1305.0967684210527,0.004097168988332379
46,0.96,1291.5020104166667,0.004142782309438473
47,0.97,1278.187556701031,0.00418917370355768
48,0.98,1265.1448265306124,0.004236361143989678
49,0.99,1252.365585858586,0.004284363129287113
50,1.0,1239.84193,0.004333198701858852
51,1.01,1227.5662673267327,0.00438288746734857
52,1.02,1215.5313039215687,0.00443344961482585
53,1.03,1203.7300291262136,0.004484905937829085
54,1.04,1192.155701923077,0.004537277856301565
55,1.05,1180.801838095238,0.004590587439464375
56,1.06,1169.6621981132075,0.004644857429672226
57,1.07,1158.7307757009346,0.004700111267300894
58,1.08,1148.001787037037,0.004756373116717591
59,1.0899999999999999,1137.469660550459,0.004813667893388633
60,1.1,1127.1290272727272,0.004872021292181703
61,1.1099999999999999,1116.974711711712,0.004931459816923412
62,1.12,1107.0017232142857,0.004992010811276294
63,1.13,1097.2052477876107,0.005053702491003069
64,1.1400000000000001,1087.580640350877,0.005116563977690004
65,1.15,1078.1234173913044,0.005180625334005409
66,1.1600000000000001,1068.82925,0.005245917600573776
67,1.17,1059.6939572649574,0.005312472834550858
68,1.1800000000000002,1050.7134999999998,0.00538032414999014
69,1.19,1041.883974789916,0.005449505760096492
70,1.2000000000000002,1033.2016083333333,0.005520053021468778
71,1.21,1024.6627520661157,0.005592002480439227
72,1.22,1016.2638770491803,0.005665391921624148
73,1.23,1008.0015691056911,0.005740260418807554
74,1.24,999.8725241935484,0.005816648388286961
75,1.25,991.873544,0.005894597644818631
76,1.26,984.0015317460318,0.00597415146030827
77,1.27,976.2534881889763,0.006055354625402518
78,1.28,968.6265078125,0.006138253514146433
79,1.29,961.1177751937985,0.0062228961518829996
80,1.3,953.7245615384616,0.006309332286581955
81,1.31,946.4442213740458,0.006397613463797696
82,1.32,939.2741893939394,0.006487793105469136
83,1.33,932.211977443609,0.006579926592788491
84,1.3399999999999999,925.2551716417912,0.006674071353381279
85,1.35,918.4014296296297,0.006770286953056207
86,1.3599999999999999,911.6484779411766,0.006868635192401036
87,1.37,904.9941094890511,0.006969180208519763
88,1.38,898.4361811594204,0.007071988582226468
89,1.3900000000000001,891.9726115107914,0.007177129451033573
90,1.4,885.6013785714287,0.007284674628295567
91,1.4100000000000001,879.3205177304964,0.007394698728895119
92,1.42,873.1281197183099,0.007507279301885817
93,1.4300000000000002,867.0223286713286,0.007622496970535776
94,1.44,861.0013402777779,0.0077404355802483974
95,1.4500000000000002,855.0633999999999,0.007861182354871436
96,1.46,849.2068013698631,0.007984828061943084
97,1.47,843.4298843537415,0.008111467187464695
98,1.48,837.7310337837838,0.008241198120833746
99,1.49,832.108677852349,0.008374123350618528
100,1.5,826.5612866666667,0.008510349671908127
101,1.51,821.0873708609272,0.00864998840602726
102,1.52,815.685480263158,0.008793155633467057
103,1.53,810.3542026143791,0.008939972440949118
104,1.54,805.0921623376623,0.009090565183612655
105,1.55,799.8980193548388,0.009245065763393134
106,1.56,794.770467948718,0.009403611924746702
107,1.57,789.7082356687898,0.009566347568967928
108,1.58,784.710082278481,0.009733423088450594
109,1.59,779.7747987421384,0.009904995722352278
110,1.6,774.90120625,0.010081229935245203
111,1.61,770.0881552795031,0.010262297820468771
112,1.62,765.334524691358,0.010448379530044474
113,1.6300000000000001,760.6392208588957,0.010639663733173332
114,1.6400000000000001,756.0011768292683,0.010836348105510464
115,1.6500000000000001,751.4193515151514,0.011038639851602998
116,1.66,746.8927289156627,0.011246756263087635
117,1.67,742.4203173652695,0.011460925315475516
118,1.68,738.0011488095239,0.011681386306605701
119,1.69,733.6342781065089,0.011908390540128906
120,1.7,729.3187823529412,0.01214220205769098
121,1.71,725.0537602339182,0.012383098423825706
122,1.72,720.8383313953489,0.012631371567942152
123,1.73,716.6716358381503,0.012887328688206325
124,1.74,712.5528333333334,0.013151293222575963
125,1.75,708.4811028571429,0.013423605892755541
126,1.76,704.4556420454546,0.01370462582740189
127,1.77,700.4756666666667,0.01399473177153592
128,1.78,696.5404101123596,0.014294323389810687
129,1.79,692.649122905028,0.014603822672058434
130,1.8,688.8010722222223,0.014923675450399191
131,1.81,684.9955414364641,0.015254353038152701
132,1.82,681.2318296703297,0.015596354001865204
133,1.83,677.5092513661202,0.015950206078958657
134,1.84,673.8271358695653,0.016316468254847935
135,1.85,670.184827027027,0.016695733014870137
136,1.86,666.581682795699,0.017088628788051674
137,1.87,663.0170748663102,0.017495822601627204
138,1.8800000000000001,659.4903882978723,0.017918022967348343
139,1.8900000000000001,656.0010211640212,0.018355983023012657
140,1.9000000000000001,652.5483842105263,0.018810503955341604
141,1.91,649.1319005235603,0.019282438733384345
142,1.92,645.7510052083334,0.01977269618507222
143,1.93,642.4051450777202,0.020282245453455857
144,1.94,639.0937783505155,0.020812120873589777
145,1.95,635.8163743589744,0.0213634273160689
146,1.96,632.5724132653062,0.021937346048958292
147,1.97,629.3613857868021,0.022535141176399855
148,1.98,626.182792929293,0.023158166719654885
149,1.99,623.0361457286432,0.0238078744148953
150,2.0,619.920965,0.024485822311865073
151,2.01,616.8367810945274,0.02519368426879999
152,2.02,613.7831336633664,0.025933260451962842
153,2.0300000000000002,610.7595714285713,0.026706488963105308
154,2.04,607.7656519607843,0.02751545873545263
155,2.05,604.8009414634147,0.028362423858820398
156,2.06,601.8650145631068,0.029249819517702256
157,2.0700000000000003,598.9574541062801,0.03018027975318649
158,2.08,596.0778509615385,0.031156657291059632
159,2.09,593.2258038277513,0.03218204571526688
160,2.1,590.400919047619,0.033259804309023526
161,2.1100000000000003,587.6028104265403,0.03439358593651815
162,2.12,584.8310990566038,0.035587368397785125
163,2.13,582.08541314554,0.0368454897597336
164,2.14,579.3653878504673,0.03817268824968184
165,2.1500000000000004,576.670665116279,0.039574147396724275
166,2.16,574.0008935185185,0.04105554722412924
167,2.17,571.3557281105991,0.04262312243676218
168,2.1799999999999997,568.7348302752295,0.04428372871625097
169,2.19,566.1378675799087,0.04604491843945595
170,2.2,563.5645136363636,0.04791502738051471
171,2.21,561.014447963801,0.04990327425298194
172,2.2199999999999998,558.487355855856,0.052019875308550276
173,2.23,555.982928251121,0.054276176647891416
174,2.24,553.5008616071428,0.05668480743679269
175,2.25,551.0408577777778,0.05925985788182997
176,2.26,548.6026238938053,0.06201708663612571
177,2.27,546.185872246696,0.06497416331824901
178,2.2800000000000002,543.7903201754385,0.06815095308900848
179,2.29,541.4156899563319,0.07156985181071034
180,2.3,539.0617086956522,0.07525618230161464
181,2.31,536.7281082251083,0.07923866471356725
182,2.3200000000000003,534.414625,0.08354997726041163
183,2.33,532.121,0.08822742761847766
184,2.34,529.8469786324787,0.09331376058967693
185,2.35,527.5923106382978,0.09885813444298872
