,eV,nm,intensity
0,0.5,2479.68386,0.0015510668320813578
1,0.51,2431.0626078431374,0.001562297000055546
2,0.52,2384.311403846154,0.0015736544261282007
3,0.53,2339.324396226415,0.0015851411036546831
4,0.54,2296.003574074074,0.0015967590662002075
5,0.55,2254.2580545454543,0.0016085103885371075
6,0.56,2214.0034464285714,0.0016203971876715198
7,0.5700000000000001,2175.161280701754,0.001632421623900519
8,0.58,2137.6585,0.0016445859019007356
9,0.59,2101.427,0.0016568922718495534
10,0.6,2066.403216666667,0.0016693430305800264
11,0.61,2032.5277540983607,0.0016819405227706634
12,0.62,1999.7450483870969,0.001694687142171351
13,0.63,1968.0030634920636,0.0017075853328666463
14,0.64,1937.253015625,0.001720637590577781
15,0.65,1907.4491230769231,0.001733846464004763
16,0.66,1878.5483787878788,0.0017472145562099914
17,0.67,1850.510343283582,0.001760744526044891
18,0.6799999999999999,1823.2969558823531,0.001774439089621118
19,0.69,1796.8723623188407,0.0017883010218279435
20,0.7,1771.2027571428573,0.0018023331578975194
21,0.71,1746.2562394366198,0.001816538395019761
22,0.72,1722.0026805555558,0.0018309196940086857
23,0.73,1698.4136027397262,0.0018454800810221148
24,0.74,1675.4620675675676,0.0018602226493367147
25,0.75,1653.1225733333333,0.0018751505611804503
26,0.76,1631.370960526316,0.001890267049624614
27,0.77,1610.1843246753247,0.0019055754205376753
28,0.78,1589.540935897436,0.0019210790546032967
29,0.79,1569.420164556962,0.0019367814094049683
30,0.8,1549.8024125,0.001952686021579818
31,0.81,1530.669049382716,0.0019687965090442617
32,0.8200000000000001,1512.0023536585365,0.0019851165732942704
33,0.8300000000000001,1493.7854578313252,0.0020016500017831884
34,0.8400000000000001,1476.0022976190476,0.002018400670380102
35,0.8500000000000001,1458.6375647058824,0.0020353725459119638
36,0.86,1441.6766627906977,0.0020525696887927643
37,0.87,1425.1056666666668,0.0020699962557432445
38,0.88,1408.9112840909092,0.0020876565026047267
39,0.89,1393.0808202247192,0.002105554787250906
40,0.9,1377.6021444444445,0.0021236955726015153
41,0.91,1362.4636593406594,0.0021420834297420383
42,0.9199999999999999,1347.6542717391305,0.002160723041153792
43,0.9299999999999999,1333.163365591398,0.002179619204058932
44,0.94,1318.9807765957448,0.0021987768338851085
45,0.95,1305.0967684210527,0.0022182009678547816
46,0.96,1291.5020104166667,0.00223789676870437
47,0.97,1278.187556701031,0.002257869528538734
48,0.98,1265.1448265306124,0.002278124672826668
49,0.99,1252.365585858586,0.0022986677645434623
50,1.0,1239.84193,0.0023195045084667583
51,1.01,1227.5662673267327,0.002340640755632341
52,1.02,1215.5313039215687,0.0023620825079567758
53,1.03,1203.7300291262136,0.002383835923034133
54,1.04,1192.155701923077,0.002405907319114457
55,1.05,1180.801838095238,0.002428303180271959
56,1.06,1169.6621981132075,0.00245103016177134
57,1.07,1158.7307757009346,0.002474095095641096
58,1.08,1148.001787037037,0.0024975049964630546
59,1.0899999999999999,1137.469660550459,0.0025212670673879192
60,1.1,1127.1290272727272,0.0025453887063870808
61,1.1099999999999999,1116.974711711712,0.002569877512751461
62,1.12,1107.0017232142857,0.0025947412938487576
63,1.13,1097.2052477876107,0.0026199880721510405
64,1.1400000000000001,1087.580640350877,0.0026456260925452465
65,1.15,1078.1234173913044,0.0026716638299398485
66,1.1600000000000001,1068.82925,0.0026981099971816257
67,1.17,1059.6939572649574,0.0027249735532972447
68,1.1800000000000002,1050.7134999999998,0.0027522637120751415
69,1.19,1041.883974789916,0.002779989951004049
70,1.2000000000000002,1033.2016083333333,0.0028081620205853996
71,1.21,1024.6627520661157,0.0028367899540377804
72,1.22,1016.2638770491803,0.002865884077412658
73,1.23,1008.0015691056911,0.0028954550201415906
74,1.24,999.8725241935484,0.0029255137260364066
75,1.25,991.873544,0.0029560714647648752
76,1.26,984.0015317460318,0.002987139843825875
