,eV,nm,intensity
0,0.5,2479.68386,0.0002620641495425561
1,0.51,2431.0626078431374,0.0002639489653984659
2,0.52,2384.311403846154,0.00026585517984112556
3,0.53,2339.324396226415,0.0002677831304502867
4,0.54,2296.003574074074,0.00026973316168131653
5,0.55,2254.2580545454543,0.0002717056250374989
6,0.56,2214.0034464285714,0.0002737008792474718
7,0.5700000000000001,2175.161280701754,0.00027571929044797915
8,0.58,2137.6585,0.0002777612323721214
9,0.59,2101.427,0.0002798270865432974
10,0.6,2066.403216666667,0.0002819172424750375
11,0.61,2032.5277540983607,0.0002840320978769344
12,0.62,1999.7450483870969,0.0002861720588668892
13,0.63,1968.0030634920636,0.0002883375401898964
14,0.64,1937.253015625,0.00029052896544360296
15,0.65,1907.4491230769231,0.00029274676731088224
16,0.66,1878.5483787878788,0.0002949913877996795
17,0.67,1850.510343283582,0.00029726327849039045
18,0.6799999999999999,1823.2969558823531,0.00029956290079104843
19,0.69,1796.8723623188407,0.00030189072620060564
20,0.7,1771.2027571428573,0.00030424723658060786
21,0.71,1746.2562394366198,0.0003066329244355718
22,0.72,1722.0026805555558,0.00030904829320238834
23,0.73,1698.4136027397262,0.0003114938575490922
24,0.74,1675.4620675675676,0.00031397014368334507
25,0.75,1653.1225733333333,0.00031647768967100305
26,0.76,1631.370960526316,0.00031901704576514856
27,0.77,1610.1843246753247,0.0003215887747459866
28,0.78,1589.540935897436,0.0003241934522720222
29,0.79,1569.420164556962,0.00032683166724295303
30,0.8,1549.8024125,0.00032950402217473047
31,0.81,1530.669049382716,0.00033221113358726517
32,0.8200000000000001,1512.0023536585365,0.00033495363240526827
33,0.8300000000000001,1493.7854578313252,0.0003377321643727482
34,0.8400000000000001,1476.0022976190476,0.00034054739048170173
35,0.8500000000000001,1458.6375647058824,0.0003433999874155629
36,0.86,1441.6766627906977,0.00034629064800800215
37,0.87,1425.1056666666668,0.0003492200817176885
38,0.88,1408.9112840909092,0.00035218901511966386
39,0.89,1393.0808202247192,0.0003551981924140015
40,0.9,1377.6021444444445,0.0003582483759524547
41,0.91,1362.4636593406594,0.00036134034678383654
42,0.9199999999999999,1347.6542717391305,0.000364474905218901
43,0.9299999999999999,1333.163365591398,0.0003676528714155372
44,0.94,1318.9807765957448,0.000370875085985124
45,0.95,1305.0967684210527,0.00037414241062093466
46,0.96,1291.5020104166667,0.0003774557287495187
47,0.97,1278.187556701031,0.00038081594620604104
48,0.98,1265.1448265306124,0.00038422399193459945
49,0.99,1252.365585858586,0.0003876808187145914
50,1.0,1239.84193,0.00039118740391425776
51,1.01,1227.5662673267327,0.0003947447502725819
52,1.02,1215.5313039215687,0.0003983538867107844
53,1.03,1203.7300291262136,0.0004020158691747143
54,1.04,1192.155701923077,0.0004057317815094993
55,1.05,1180.801838095238,0.00040950273636789457
56,1.06,1169.6621981132075,0.0004133298761538332
57,1.07,1158.7307757009346,0.0004172143740027629
58,1.08,1148.001787037037,0.0004211574348004371
59,1.0899999999999999,1137.469660550459,0.0004251602962419071
60,1.1,1127.1290272727272,0.0004292242299325618
