,eV,nm,intensity
0,0.5,2479.68386,0.0018866858133201095
1,0.51,2431.0626078431374,0.0019012833650521377
2,0.52,2384.311403846154,0.0019160541109334139
3,0.53,2339.324396226415,0.0019310008385300123
4,0.54,2296.003574074074,0.001946126392260849
5,0.55,2254.2580545454543,0.0019614336748044834
6,0.56,2214.0034464285714,0.0019769256485469033
7,0.5700000000000001,2175.161280701754,0.00199260533707167
8,0.58,2137.6585,0.0020084758266938527
9,0.59,2101.427,0.0020245402680392176
10,0.6,2066.403216666667,0.002040801877670243
11,0.61,2032.5277540983607,0.0020572639397605195
12,0.62,1999.7450483870969,0.002073929807819231
13,0.63,1968.0030634920636,0.002090802906467405
14,0.64,1937.253015625,0.0021078867332677653
15,0.65,1907.4491230769231,0.0021251848606100034
16,0.66,1878.5483787878788,0.0021427009376534436
17,0.67,1850.510343283582,0.0021604386923290766
18,0.6799999999999999,1823.2969558823531,0.0021784019334031017
19,0.69,1796.8723623188407,0.0021965945526040797
20,0.7,1771.2027571428573,0.0022150205268160464
21,0.71,1746.2562394366198,0.0022336839203398536
22,0.72,1722.0026805555558,0.0022525888872252566
23,0.73,1698.4136027397262,0.002271739673676247
24,0.74,1675.4620675675676,0.0022911406205323058
25,0.75,1653.1225733333333,0.0023107961658283306
26,0.76,1631.370960526316,0.0023307108474361093
27,0.77,1610.1843246753247,0.0023508893057903437
28,0.78,1589.540935897436,0.0023713362867023124
29,0.79,1569.420164556962,0.0023920566442644665
30,0.8,1549.8024125,0.002413055343849283
31,0.81,1530.669049382716,0.002434337465205962
32,0.8200000000000001,1512.0023536585365,0.0024559082056585927
33,0.8300000000000001,1493.7854578313252,0.002477772883409667
34,0.8400000000000001,1476.0022976190476,0.0024999369409528832
35,0.8500000000000001,1458.6375647058824,0.0025224059485994565
36,0.86,1441.6766627906977,0.0025451856081222693
37,0.87,1425.1056666666668,0.002568281756522379
38,0.88,1408.9112840909092,0.0025917003699226365
39,0.89,1393.0808202247192,0.0026154475675933676
40,0.9,1377.6021444444445,0.00263952961611524
41,0.91,1362.4636593406594,0.002663952933684754
42,0.9199999999999999,1347.6542717391305,0.0026887240945679403
43,0.9299999999999999,1333.163365591398,0.0027138498337081706
44,0.94,1318.9807765957448,0.0027393370514942244
45,0.95,1305.0967684210527,0.0027651928186950172
46,0.96,1291.5020104166667,0.002791424381567722
47,0.97,1278.187556701031,0.002818039167146305
48,0.98,1265.1448265306124,0.0028450447887177852
49,0.99,1252.365585858586,0.0028724490514939567
50,1.0,1239.84193,0.002900259958486547
51,1.01,1227.5662673267327,0.002928485716594273
52,1.02,1215.5313039215687,0.0029571347429105752
53,1.03,1203.7300291262136,0.0029862156712612566
54,1.04,1192.155701923077,0.0030157373589816744
55,1.05,1180.801838095238,0.0030457088939436195
56,1.06,1169.6621981132075,0.0030761396018424854
57,1.07,1158.7307757009346,0.0031070390537557917
58,1.08,1148.001787037037,0.0031384170739847893
59,1.0899999999999999,1137.469660550459,0.003170283748191292
60,1.1,1127.1290272727272,0.0032026494318425913
61,1.1099999999999999,1116.974711711712,0.003235524758977868
62,1.12,1107.0017232142857,0.0032689206513102412
63,1.13,1097.2052477876107,0.003302848327679235
64,1.1400000000000001,1087.580640350877,0.0033373193138692345
65,1.15,1078.1234173913044,0.003372345452810253
66,1.1600000000000001,1068.82925,0.0034079389151781708
67,1.17,1059.6939572649574,0.003444112210412494
68,1.1800000000000002,1050.7134999999998,0.003480878198170566
69,1.19,1041.883974789916,0.0035182501002381777
70,1.2000000000000002,1033.2016083333333,0.0035562415129175417
71,1.21,1024.6627520661157,0.0035948664199146694
72,1.22,1016.2638770491803,0.003634139205749397
73,1.23,1008.0015691056911,0.003674074669712432
74,1.24,999.8725241935484,0.003714688040395226
75,1.25,991.873544,0.003755994990819716
76,1.26,984.0015317460318,0.0037980116541965034
77,1.27,976.2534881889763,0.003840754640341598
78,1.28,968.6265078125,0.0038842410527833936
79,1.29,961.1177751937985,0.00392848850659342
80,1.3,953.7245615384616,0.003973515146976092
81,1.31,946.4442213740458,0.004019339668654783
