,eV,nm,intensity
0,0.5,2479.68386,0.0008453648702514749
1,0.51,2431.0626078431374,0.0008506165569893067
2,0.52,2384.311403846154,0.0008559191620728762
3,0.53,2339.324396226415,0.0008612733695501547
4,0.54,2296.003574074074,0.0008666798753807429
5,0.55,2254.2580545454543,0.0008721393876932826
6,0.56,2214.0034464285714,0.0008776526270495471
7,0.5700000000000001,2175.161280701754,0.0008832203267154382
8,0.58,2137.6585,0.0008888432329390843
9,0.59,2101.427,0.0008945221052362685
10,0.6,2066.403216666667,0.0009002577166834072
11,0.61,2032.5277540983607,0.0009060508542183171
12,0.62,1999.7450483870969,0.0009119023189490186
13,0.63,1968.0030634920636,0.0009178129264708177
14,0.64,1937.253015625,0.0009237835071919363
15,0.65,1907.4491230769231,0.0009298149066679564
16,0.66,1878.5483787878788,0.0009359079859453663
17,0.67,1850.510343283582,0.0009420636219144874
18,0.6799999999999999,1823.2969558823531,0.0009482827076720987
19,0.69,1796.8723623188407,0.00095456615289406
20,0.7,1771.2027571428573,0.0009609148842182626
21,0.71,1746.2562394366198,0.0009673298456382479
22,0.72,1722.0026805555558,0.0009738119989078398
23,0.73,1698.4136027397262,0.0009803623239571513
24,0.74,1675.4620675675676,0.0009869818193203486
25,0.75,1653.1225733333333,0.0009936715025755617
26,0.76,1631.370960526316,0.0010004324107973429
27,0.77,1610.1843246753247,0.0010072656010221002
28,0.78,1589.540935897436,0.001014172150726943
29,0.79,1569.420164556962,0.0010211531583223952
30,0.8,1549.8024125,0.0010282097436594504
31,0.81,1530.669049382716,0.0010353430485514532
32,0.8200000000000001,1512.0023536585365,0.001042554237311332
33,0.8300000000000001,1493.7854578313252,0.0010498444973047049
34,0.8400000000000001,1476.0022976190476,0.0010572150395194145
35,0.8500000000000001,1458.6375647058824,0.0010646670991520681
36,0.86,1441.6766627906977,0.0010722019362121823
37,0.87,1425.1056666666668,0.0010798208361445536
38,0.88,1408.9112840909092,0.0010875251104705064
39,0.89,1393.0808202247192,0.0010953160974486948
40,0.9,1377.6021444444445,0.0011031951627561542
41,0.91,1362.4636593406594,0.0011111637001903498
42,0.9199999999999999,1347.6542717391305,0.0011192231323929687
43,0.9299999999999999,1333.163365591398,0.001127374911596269
44,0.94,1318.9807765957448,0.0011356205203928028
45,0.95,1305.0967684210527,0.0011439614725293813
46,0.96,1291.5020104166667,0.0011523993137261888
47,0.97,1278.187556701031,0.0011609356225219848
48,0.98,1265.1448265306124,0.00116957201114637
49,0.99,1252.365585858586,0.0011783101264201512
50,1.0,1239.84193,0.0011871516506848665
51,1.01,1227.5662673267327,0.0011960983027625974
52,1.02,1215.5313039215687,0.0012051518389472222
53,1.03,1203.7300291262136,0.0012143140540283408
54,1.04,1192.155701923077,0.0012235867823491425
55,1.05,1180.801838095238,0.001232971898899542
56,1.06,1169.6621981132075,0.0012424713204459855
57,1.07,1158.7307757009346,0.0012520870066993774
58,1.08,1148.001787037037,0.0012618209615226485
59,1.0899999999999999,1137.469660550459,0.0012716752341795704
60,1.1,1127.1290272727272,0.0012816519206264741
61,1.1099999999999999,1116.974711711712,0.0012917531648486218
62,1.12,1107.0017232142857,0.0013019811602430693
63,1.13,1097.2052477876107,0.0013123381510499257
64,1.1400000000000001,1087.580640350877,0.0013228264338340312
65,1.15,1078.1234173913044,0.0013334483590191424
66,1.1600000000000001,1068.82925,0.0013442063324768559
67,1.17,1059.6939572649574,0.0013551028171725655
68,1.1800000000000002,1050.7134999999998,0.001366140334870898
69,1.19,1041.883974789916,0.0013773214679031745
70,1.2000000000000002,1033.2016083333333,0.0013886488609995732
71,1.21,1024.6627520661157,0.001400125223188814
72,1.22,1016.2638770491803,0.0014117533297683198
73,1.23,1008.0015691056911,0.001423536024347952
74,1.24,999.8725241935484,0.0014354762209706083
75,1.25,991.873544,0.0014475769063130959
76,1.26,984.0015317460318,0.0014598411419709128
77,1.27,976.2534881889763,0.001472272066830741
78,1.28,968.6265078125,0.0014848728995346468
79,1.29,961.1177751937985,0.0014976469410402237
80,1.3,953.7245615384616,0.001510597577281127
81,1.31,946.4442213740458,0.0015237282819326693
82,1.32,939.2741893939394,0.0015370426192874544
83,1.33,932.211977443609,0.0015505442472462366
84,1.3399999999999999,925.2551716417912,0.001564236920429531
85,1.35,918.4014296296297,0.001578124493415795
86,1.3599999999999999,911.6484779411766,0.001592210924112292
87,1.37,904.9941094890511,0.0016065002772651818
88,1.38,898.4361811594204,0.0016209967281156494
89,1.3900000000000001,891.9726115107914,0.0016357045662093723
90,1.4,885.6013785714287,0.0016506281993669877
91,1.4100000000000001,879.3205177304964,0.0016657721578237142
92,1.42,873.1281197183099,0.00168114109854673
93,1.4300000000000002,867.0223286713286,0.0016967398097394585
94,1.44,861.0013402777779,0.0017125732155424322
95,1.4500000000000002,855.0633999999999,0.0017286463809410306
96,1.46,849.2068013698631,0.0017449645168909722
97,1.47,843.4298843537415,0.0017615329856731851
