,eV,nm,intensity
0,0.5,2479.68386,0.015900467688422897
1,0.51,2431.0626078431374,0.016041180332100512
2,0.52,2384.311403846154,0.01618377148094094
3,0.53,2339.324396226415,0.016328274742674603
4,0.54,2296.003574074074,0.016474724480179146
5,0.55,2254.2580545454543,0.016623155831932992
6,0.56,2214.0034464285714,0.016773604733118147
7,0.5700000000000001,2175.161280701754,0.016926107937395622
8,0.58,2137.6585,0.017080703039378586
9,0.59,2101.427,0.01723742849782838
10,0.6,2066.403216666667,0.017396323659600473
11,0.61,2032.5277540983607,0.01755742878436789
12,0.62,1999.7450483870969,0.01772078507015144
13,0.63,1968.0030634920636,0.01788643467968648
14,0.64,1937.253015625,0.01805442076765829
15,0.65,1907.4491230769231,0.018224787508838255
16,0.66,1878.5483787878788,0.01839758012715569
17,0.67,1850.510343283582,0.01857284492574044
18,0.6799999999999999,1823.2969558823531,0.018750629317973937
19,0.69,1796.8723623188407,0.018930981859587363
20,0.7,1771.2027571428573,0.019113952281847348
21,0.71,1746.2562394366198,0.019299591525871823
22,0.72,1722.0026805555558,0.019487951778119905
23,0.73,1698.4136027397262,0.019679086507102133
24,0.74,1675.4620675675676,0.019873050501359107
25,0.75,1653.1225733333333,0.02006989990875892
26,0.76,1631.370960526316,0.020269692277165987
27,0.77,1610.1843246753247,0.020472486596536093
28,0.78,1589.540935897436,0.020678343342495277
29,0.79,1569.420164556962,0.020887324521462396
30,0.8,1549.8024125,0.021099493717378435
31,0.81,1530.669049382716,0.021314916140107925
32,0.8200000000000001,1512.0023536585365,0.021533658675581414
33,0.8300000000000001,1493.7854578313252,0.021755789937750975
34,0.8400000000000001,1476.0022976190476,0.02198138032243364
35,0.8500000000000001,1458.6375647058824,0.022210502063122053
36,0.86,1441.6766627906977,0.022443229288844478
37,0.87,1425.1056666666668,0.02267963808416082
38,0.88,1408.9112840909092,0.02291980655138507
39,0.89,1393.0808202247192,0.023163814875129238
40,0.9,1377.6021444444445,0.023411745389267973
41,0.91,1362.4636593406594,0.023663682646428534
42,0.9199999999999999,1347.6542717391305,0.02391971349011504
43,0.9299999999999999,1333.163365591398,0.024179927129582144
