,eV,nm,intensity
0,0.5,2479.68386,0.0006682972110272371
1,0.51,2431.0626078431374,0.0006726242276531468
2,0.52,2384.311403846154,0.0006769948529320861
3,0.53,2339.324396226415,0.0006814096926893689
4,0.54,2296.003574074074,0.0006858693635775666
5,0.55,2254.2580545454543,0.0006903744933143873
6,0.56,2214.0034464285714,0.0006949257209267749
7,0.5700000000000001,2175.161280701754,0.0006995236970014178
8,0.58,2137.6585,0.0007041690839418629
9,0.59,2101.427,0.0007088625562324343
10,0.6,2066.403216666667,0.0007136048007091705
11,0.61,2032.5277540983607,0.0007183965168379941
12,0.62,1999.7450483870969,0.0007232384170003395
13,0.63,1968.0030634920636,0.0007281312267864675
14,0.64,1937.253015625,0.0007330756852967162
15,0.65,1907.4491230769231,0.0007380725454509251
16,0.66,1878.5483787878788,0.0007431225743062991
17,0.67,1850.510343283582,0.0007482265533839786
18,0.6799999999999999,1823.2969558823531,0.0007533852790045914
19,0.69,1796.8723623188407,0.0007585995626330701
20,0.7,1771.2027571428573,0.0007638702312330396
21,0.71,1746.2562394366198,0.0007691981276310791
22,0.72,1722.0026805555558,0.0007745841108911759
23,0.73,1698.4136027397262,0.0007800290566997095
24,0.74,1675.4620675675676,0.0007855338577613013
25,0.75,1653.1225733333333,0.0007910994242058959
26,0.76,1631.370960526316,0.0007967266840074336
27,0.77,1610.1843246753247,0.0008024165834145099
28,0.78,1589.540935897436,0.0008081700873934077
29,0.79,1569.420164556962,0.0008139881800839268
30,0.8,1549.8024125,0.0008198718652684344
31,0.81,1530.669049382716,0.000825822166854581
32,0.8200000000000001,1512.0023536585365,0.0008318401293721499
33,0.8300000000000001,1493.7854578313252,0.0008379268184845181
34,0.8400000000000001,1476.0022976190476,0.0008440833215152245
35,0.8500000000000001,1458.6375647058824,0.0008503107479901715
36,0.86,1441.6766627906977,0.0008566102301959936
37,0.87,1425.1056666666668,0.0008629829237551575
38,0.88,1408.9112840909092,0.0008694300082183713
39,0.89,1393.0808202247192,0.0008759526876749136
40,0.9,1377.6021444444445,0.0008825521913815088
41,0.91,1362.4636593406594,0.0008892297744104092
42,0.9199999999999999,1347.6542717391305,0.0008959867183173535
43,0.9299999999999999,1333.163365591398,0.0009028243318301294
44,0.94,1318.9807765957448,0.0009097439515584596
45,0.95,1305.0967684210527,0.0009167469427259921
46,0.96,1291.5020104166667,0.000923834699925189
47,0.97,1278.187556701031,0.0009310086478959489
48,0.98,1265.1448265306124,0.0009382702423288273
49,0.99,1252.365585858586,0.0009456209706937643
50,1.0,1239.84193,0.0009530623530952529
51,1.01,1227.5662673267327,0.000960595943154937
52,1.02,1215.5313039215687,0.0009682233289226565
53,1.03,1203.7300291262136,0.000975946133817007
54,1.04,1192.155701923077,0.0009837660175965267
55,1.05,1180.801838095238,0.00099168467736267
56,1.06,1169.6621981132075,0.0009997038485957729
57,1.07,1158.7307757009346,0.0010078253062252831
58,1.08,1148.001787037037,0.0010160508657355558
59,1.0899999999999999,1137.469660550459,0.0010243823843086057
60,1.1,1127.1290272727272,0.0010328217620052438
61,1.1099999999999999,1116.974711711712,0.0010413709429860929
62,1.12,1107.0017232142857,0.0010500319167740621
63,1.13,1097.2052477876107,0.0010588067195599002
64,1.1400000000000001,1087.580640350877,0.00106769743555255
65,1.15,1078.1234173913044,0.0010767061983760879
66,1.1600000000000001,1068.82925,0.0010858351925151083
67,1.17,1059.6939572649574,0.0010950866548105238
68,1.1800000000000002,1050.7134999999998,0.0011044628760078132
69,1.19,1041.883974789916,0.001113966202359858
70,1.2000000000000002,1033.2016083333333,0.0011235990372866081
71,1.21,1024.6627520661157,0.0011333638430939198
72,1.22,1016.2638770491803,0.0011432631427540207
73,1.23,1008.0015691056911,0.001153299521750163
74,1.24,999.8725241935484,0.0011634756299881684
75,1.25,991.873544,0.00117379418377768
76,1.26,984.0015317460318,0.001184257967886075
77,1.27,976.2534881889763,0.0011948698376681411
78,1.28,968.6265078125,0.001205632721274767
79,1.29,961.1177751937985,0.0012165496219440582
80,1.3,953.7245615384616,0.0012276236203784489
81,1.31,946.4442213740458,0.0012388578772115748
82,1.32,939.2741893939394,0.0012502556355688398
83,1.33,932.211977443609,0.0012618202237258244
84,1.3399999999999999,925.2551716417912,0.0012735550578688805
85,1.35,918.4014296296297,0.0012854636449624777
86,1.3599999999999999,911.6484779411766,0.0012975495857281136
87,1.37,904.9941094890511,0.001309816577739832
88,1.38,898.4361811594204,0.0013222684186416532
89,1.3900000000000001,891.9726115107914,0.0013349090094925216
90,1.4,885.6013785714287,0.0013477423582446228
91,1.4100000000000001,879.3205177304964,0.001360772583361288
92,1.42,873.1281197183099,0.0013740039175809766
93,1.4300000000000002,867.0223286713286,0.0013874407118342155
94,1.44,861.0013402777779,0.0014010874393207266
95,1.4500000000000002,855.0633999999999,0.0014149486997543596
96,1.46,849.2068013698631,0.0014290292237838689
97,1.47,843.4298843537415,0.0014433338775980207
98,1.48,837.7310337837838,0.001457867667723959
99,1.49,832.108677852349,0.0014726357460282814
100,1.5,826.5612866666667,0.001487643414930791
101,1.51,821.0873708609272,0.0015028961328414471
102,1.52,815.685480263158,0.0015183995198316356
103,1.53,810.3542026143791,0.0015341593635515244
104,1.54,805.0921623376623,0.0015501816254059194
105,1.55,799.8980193548388,0.0015664724470017817
106,1.56,794.770467948718,0.001583038156881307
107,1.57,789.7082356687898,0.0015998852775552996
108,1.58,784.710082278481,0.0016170205328524345
109,1.59,779.7747987421384,0.0016344508556009238
110,1.6,774.90120625,0.0016521833956601015
111,1.61,770.0881552795031,0.0016702255283204818
112,1.62,765.334524691358,0.0016885848630919854
113,1.6300000000000001,760.6392208588957,0.0017072692529012277
114,1.6400000000000001,756.0011768292683,0.0017262868037200363
115,1.6500000000000001,751.4193515151514,0.0017456458846487686
116,1.66,746.8927289156627,0.0017653551384794327
117,1.67,742.4203173652695,0.0017854234927652459
118,1.68,738.0011488095239,0.0018058601714248809
119,1.69,733.6342781065089,0.001826674706911533
120,1.7,729.3187823529412,0.0018478769529788224
121,1.71,725.0537602339182,0.0018694770980776684
122,1.72,720.8383313953489,0.0018914856794204661
123,1.73,716.6716358381503,0.0019139135977513369
124,1.74,712.5528333333334,0.0019367721328637634
125,1.75,708.4811028571429,0.0019600729599097136
126,1.76,704.4556420454546,0.001983828166547339
127,1.77,700.4756666666667,0.002008050270977517
128,1.78,696.5404101123596,0.002032752240923003
129,1.79,692.649122905028,0.0020579475136076417
130,1.8,688.8010722222223,0.0020836500167971403
131,1.81,684.9955414364641,0.0021098741909672133
132,1.82,681.2318296703297,0.002136635012669601
133,1.83,677.5092513661202,0.0021639480191715348
134,1.84,673.8271358695653,0.002191829334449657
135,1.85,670.184827027027,0.002220295696625366
136,1.86,666.581682795699,0.0022493644869349145
137,1.87,663.0170748663102,0.002279053760334582
138,1.8800000000000001,659.4903882978723,0.0023093822778487228
139,1.8900000000000001,656.0010211640212,0.0023403695407767065
140,1.9000000000000001,652.5483842105263,0.0023720358268835865
141,1.91,649.1319005235603,0.0024044022287090356
142,1.92,645.7510052083334,0.0024374906941395124
143,1.93,642.4051450777202,0.002471324069400079
144,1.94,639.0937783505155,0.0025059261446347208
145,1.95,635.8163743589744,0.002541321702257565
146,1.96,632.5724132653062,0.002577536568272205
147,1.97,629.3613857868021,0.002614597666772506
148,1.98,626.182792929293,0.0026525330778559473
149,1.99,623.0361457286432,0.002691372099199865
150,2.0,619.920965,0.0027311453115722016
151,2.01,616.8367810945274,0.002771884648571542
152,2.02,613.7831336633664,0.002813623470916776
153,2.0300000000000002,610.7595714285713,0.0028563966456346367
154,2.04,607.7656519607843,0.002900240630524327
155,2.05,604.8009414634147,0.0029451935643122202
156,2.06,601.8650145631068,0.0029912953629470974
157,2.0700000000000003,598.9574541062801,0.003038587822527641
158,2.08,596.0778509615385,0.003087114729399467
159,2.09,593.2258038277513,0.003136921978009467
160,2.1,590.400919047619,0.003188057697161004
161,2.1100000000000003,587.6028104265403,0.003240572385375542
162,2.12,584.8310990566038,0.0032945190561350438
163,2.13,582.08541314554,0.0033499533938559645
164,2.14,579.3653878504673,0.0034069339215308577
165,2.1500000000000004,576.670665116279,0.0034655221810686028
166,2.16,574.0008935185185,0.003525782927470393
167,2.17,571.3557281105991,0.0035877843380972773
168,2.1799999999999997,568.7348302752295,0.0036515982384180035
169,2.19,566.1378675799087,0.0037173003457752055
170,2.2,563.5645136363636,0.003784970532875676
171,2.21,561.014447963801,0.00385469311289946
172,2.2199999999999998,558.487355855856,0.003926557148335666
173,2.23,555.982928251121,0.004000656785893826
174,2.24,553.5008616071428,0.004077091620112689
175,2.25,551.0408577777778,0.004155967088598129
176,2.26,548.6026238938053,0.004237394902174202
177,2.27,546.185872246696,0.00432149351363326
178,2.2800000000000002,543.7903201754385,0.004408388629229979
179,2.29,541.4156899563319,0.004498213767590132
180,2.3,539.0617086956522,0.00459111087130864
181,2.31,536.7281082251083,0.004687230977206622
182,2.3200000000000003,534.414625,0.0047867349520198
183,2.33,532.121,0.0048897943012197066
184,2.34,529.8469786324787,0.004996592059748118
185,2.35,527.5923106382978,0.005107323774701929
186,2.3600000000000003,525.3567499999999,0.005222198591474317
187,2.37,523.1400548523206,0.00534144045658034
188,2.38,520.941987394958,0.00546528945242157
189,2.39,518.7623138075314,0.005594003281638026
190,2.4000000000000004,516.6008041666666,0.005727858921534034
191,2.41,514.4572323651453,0.0058671544724439246
192,2.42,512.3313760330578,0.00601221122794394
193,2.4299999999999997,510.22301646090546,0.006163375999669713
194,2.44,508.13193852459017,0.006321023735355024
195,2.45,506.0579306122449,0.006485560475808973
196,2.46,504.0007845528456,0.006657426705205763
197,2.4699999999999998,501.96029554655877,0.006837101159670886
198,2.48,499.9362620967742,0.007025105172225403
199,2.49,497.92848594377506,0.0072220076483667794
200,2.5,495.936772,0.007428430786800946
201,2.5100000000000002,493.96092828685255,0.007645056685259232
202,2.52,492.0007658730159,0.007872635003486582
203,2.5300000000000002,490.05609881422924,0.008111991896456477
204,2.54,488.1267440944882,0.0083640404834732
205,2.55,486.2125215686275,0.008629793186921276
206,2.56,484.31325390625,0.008910376363333077
207,2.57,482.42876653696504,0.009207047766584044
208,2.58,480.55888759689924,0.009521217538828392
209,2.59,478.7034478764479,0.009854473634118576
210,2.6,476.8622807692308,0.010208612863915782
211,2.61,475.0352222222223,0.010585679144110481
212,2.62,473.2221106870229,0.010988011065854836
213,2.63,471.4227870722434,0.011418301676560834
214,2.64,469.6370946969697,0.01187967444793141
215,2.65,467.8648792452831,0.012375780987248092
216,2.66,466.1059887218045,0.012910928371605337
217,2.67,464.3602734082397,0.013490247461096344
218,2.68,462.6275858208955,0.014119918843829937
219,2.69,460.907780669145,0.01480748129774975
220,2.7,459.20071481481483,0.015562260726876888
221,2.71,457.50624723247233,0.016395978785166115
222,2.72,455.8242389705882,0.017323635872605846
223,2.73,454.1545531135531,0.018364824114583685
224,2.74,452.49705474452554,0.01954573400549177
225,2.75,450.85161090909094,0.020902317152903305
226,2.7600000000000002,449.2180905797101,0.022485448414849712
227,2.77,447.59636462093863,0.0243696956727005
228,2.7800000000000002,445.9863057553957,0.02666892799884508
229,2.79,444.38778853046597,0.029565662252951895
230,2.8000000000000003,442.80068928571427,0.03337000647887323
231,2.81,441.2248861209965,0.038648070259511925
232,2.82,439.6602588652483,0.04653204976803982
233,2.83,438.1066890459364,0.05957772635230668
234,2.84,436.56405985915495,0.08462674428797579
235,2.85,435.03225614035085,0.14548354763829002
236,2.86,433.5111643356644,0.3740286636162603
237,2.87,432.0006724738676,2.5497292797341573
238,2.88,430.50067013888895,1.0096814323473144
239,2.89,429.0110484429066,0.24654330299561825
240,2.9,427.53170000000006,0.12669752567465575
241,2.91,426.06251890034366,0.090817801947511
242,2.92,424.60340068493156,0.07752389546306064
243,2.93,423.1542423208191,0.07305192129409897
244,2.94,421.71494217687075,0.07304318165819515
245,2.95,420.2854,0.0758577321527827
246,2.96,418.8655168918919,0.08086713081706606
247,2.97,417.45519528619525,0.08791202877970691
248,2.98,416.0543389261745,0.09711290486337994
249,2.99,414.66285284280934,0.1088150450565219
250,3.0,413.28064333333333,0.123602173681396
251,3.0100000000000002,411.9076179401993,0.1423643066866331
252,3.02,410.5436854304636,0.1664313613428518
253,3.0300000000000002,409.18875577557753,0.19780956616877884
254,3.04,407.842740131579,0.23959933445662668
255,3.0500000000000003,406.5055508196721,0.29675710226185814
256,3.06,405.17710130718956,0.3775488384983331
257,3.07,403.8573061889251,0.4964793050150051
258,3.08,402.54608116883117,0.6805668355216459
259,3.09,401.2433430420712,0.9836131090124606
260,3.1,399.9490096774194,1.5196448161115137
261,3.11,398.663,2.5310581047511724
262,3.12,397.385233974359,4.367575911696052
263,3.13,396.11563258785947,6.233678888761901
264,3.14,394.8541178343949,5.2691878914725665
265,3.15,393.6006126984127,3.156261321655592
266,3.16,392.3550411392405,1.8495163772160936
267,3.17,391.1173280757098,1.163314291981434
268,3.18,389.8873993710692,0.7869058698472515
269,3.19,388.66518181818185,0.5649849890063334
270,3.2,387.450603125,0.4253803290626873
271,3.21,386.24359190031157,0.3328324753825895
272,3.22,385.04407763975155,0.268931328933657
273,3.23,383.8519907120743,0.22346265972128013
274,3.24,382.667262345679,0.1904733273634324
275,3.25,381.48982461538463,0.16637317593049322
276,3.2600000000000002,380.31961042944783,0.1489725674742503
277,3.27,379.1565535168196,0.13697916604915977
278,3.2800000000000002,378.00058841463414,0.1297340976474847
279,3.29,376.8516504559271,0.1270699751587215
280,3.3000000000000003,375.7096757575757,0.12918667258558314
281,3.31,374.5746012084592,0.13635386429977361
282,3.32,373.44636445783135,0.1480408253461165
