,eV,nm,intensity
0,0.5,2479.68386,0.0010839441636184442
1,0.51,2431.0626078431374,0.0010922075402669544
2,0.52,2384.311403846154,0.0011005722153754668
3,0.53,2339.324396226415,0.001109039950548959
4,0.54,2296.003574074074,0.001117612547753586
5,0.55,2254.2580545454543,0.0011262918504755305
6,0.56,2214.0034464285714,0.001135079744920086
7,0.5700000000000001,2175.161280701754,0.0011439781612525796
8,0.58,2137.6585,0.0011529890748828912
9,0.59,2101.427,0.001162114507795341
10,0.6,2066.403216666667,0.0011713565299258473
11,0.61,2032.5277540983607,0.0011807172605883232
12,0.62,1999.7450483870969,0.0011901988699523918
13,0.63,1968.0030634920636,0.0011998035805745838
14,0.64,1937.253015625,0.0012095336689853058
15,0.65,1907.4491230769231,0.0012193914673339545
16,0.66,1878.5483787878788,0.0012293793650947106
17,0.67,1850.510343283582,0.0012394998108356142
18,0.6799999999999999,1823.2969558823531,0.0012497553140537157
19,0.69,1796.8723623188407,0.0012601484470791855
20,0.7,1771.2027571428573,0.0012706818470514423
21,0.71,1746.2562394366198,0.0012813582179705158
22,0.72,1722.0026805555558,0.0012921803328269914
23,0.73,1698.4136027397262,0.0013031510358141167
24,0.74,1675.4620675675676,0.0013142732446257623
25,0.75,1653.1225733333333,0.0013255499528441977
26,0.76,1631.370960526316,0.0013369842324217895
27,0.77,1610.1843246753247,0.001348579236260993
28,0.78,1589.540935897436,0.0013603382008971995
29,0.79,1569.420164556962,0.0013722644492892974
30,0.8,1549.8024125,0.0013843613937230162
31,0.81,1530.669049382716,0.0013966325388324414
32,0.8200000000000001,1512.0023536585365,0.0014090814847453504
33,0.8300000000000001,1493.7854578313252,0.001421711930358359
34,0.8400000000000001,1476.0022976190476,0.0014345276767481951
35,0.8500000000000001,1458.6375647058824,0.0014475326307257389
36,0.86,1441.6766627906977,0.001460730808539906
37,0.87,1425.1056666666668,0.0014741263397387938
38,0.88,1408.9112840909092,0.0014877234711959634
39,0.89,1393.0808202247192,0.0015015265713101888
40,0.9,1377.6021444444445,0.0015155401343874661
41,0.91,1362.4636593406594,0.0015297687852146242
42,0.9199999999999999,1347.6542717391305,0.0015442172838343899
43,0.9299999999999999,1333.163365591398,0.0015588905305323852
44,0.94,1318.9807765957448,0.0015737935710471275
45,0.95,1305.0967684210527,0.0015889316020148002
46,0.96,1291.5020104166667,0.0016043099766612611
47,0.97,1278.187556701031,0.001619934210754511
48,0.98,1265.1448265306124,0.0016358099888316964
49,0.99,1252.365585858586,0.00165194317071555
50,1.0,1239.84193,0.0016683397983361483
51,1.01,1227.5662673267327,0.0016850061028748442
52,1.02,1215.5313039215687,0.0017019485122483139
53,1.03,1203.7300291262136,0.0017191736589518124
54,1.04,1192.155701923077,0.0017366883882819733
55,1.05,1180.801838095238,0.0017544997669607983
56,1.06,1169.6621981132075,0.0017726150921839388
57,1.07,1158.7307757009346,0.0017910419011178589
58,1.08,1148.001787037037,0.0018097879808721652
59,1.0899999999999999,1137.469660550459,0.0018288613789751397
60,1.1,1127.1290272727272,0.0018482704143824007
61,1.1099999999999999,1116.974711711712,0.001868023689050723
62,1.12,1107.0017232142857,0.0018881301001112097
63,1.13,1097.2052477876107,0.0019085988526784516
64,1.1400000000000001,1087.580640350877,0.0019294394733348364
65,1.15,1078.1234173913044,0.0019506618243320083
66,1.1600000000000001,1068.82925,0.0019722761185544603
67,1.17,1059.6939572649574,0.001994292935293494
68,1.1800000000000002,1050.7134999999998,0.00201672323688334
69,1.19,1041.883974789916,0.002039578386255006
70,1.2000000000000002,1033.2016083333333,0.0020628701654675867
71,1.21,1024.6627520661157,0.0020866107952812437
72,1.22,1016.2638770491803,0.002110812955840933
73,1.23,1008.0015691056911,0.002135489808545244
74,1.24,999.8725241935484,0.0021606550191804533
75,1.25,991.873544,0.0021863227824061686
76,1.26,984.0015317460318,0.0022125078476857006
77,1.27,976.2534881889763,0.0022392255467617666
78,1.28,968.6265078125,0.002266491822786149
79,1.29,961.1177751937985,0.002294323261220806
80,1.3,953.7245615384616,0.0023227371226375083
81,1.31,946.4442213740458,0.0023517513775536654
82,1.32,939.2741893939394,0.0023813847434534345
83,1.33,932.211977443609,0.0024116567241559
84,1.3399999999999999,925.2551716417912,0.0024425876517058585
85,1.35,918.4014296296297,0.00247419873097798
86,1.3599999999999999,911.6484779411766,0.002506512087201628
87,1.37,904.9941094890511,0.002539550816632112
88,1.38,898.4361811594204,0.0025733390406140343
89,1.3900000000000001,891.9726115107914,0.0026079019633047876
90,1.4,885.6013785714287,0.0026432659333504816
91,1.4100000000000001,879.3205177304964,0.002679458509833702
92,1.42,873.1281197183099,0.002716508532842168
93,1.4300000000000002,867.0223286713286,0.0027544461990403626
94,1.44,861.0013402777779,0.0027933031426626244
95,1.4500000000000002,855.0633999999999,0.0028331125223866466
96,1.46,849.2068013698631,0.0028739091145911096
97,1.47,843.4298843537415,0.0029157294135510954
98,1.48,837.7310337837838,0.0029586117391802074
99,1.49,832.108677852349,0.0030025963529901997
100,1.5,826.5612866666667,0.003047725583007601
101,1.51,821.0873708609272,0.0030940439584637557
102,1.52,815.685480263158,0.00314159835516056
103,1.53,810.3542026143791,0.0031904381525103983
104,1.54,805.0921623376623,0.003240615403356619
105,1.55,799.8980193548388,0.00329218501780189
106,1.56,794.770467948718,0.003345204962408056
107,1.57,789.7082356687898,0.003399736476284202
108,1.58,784.710082278481,0.0034558443057527066
109,1.59,779.7747987421384,0.003513596959478184
110,1.6,774.90120625,0.003573066986165265
111,1.61,770.0881552795031,0.00363433127718146
112,1.62,765.334524691358,0.003697471396745624
113,1.6300000000000001,760.6392208588957,0.0037625739426458524
114,1.6400000000000001,756.0011768292683,0.0038297309408187054
115,1.6500000000000001,751.4193515151514,0.0038990402775422595
116,1.66,746.8927289156627,0.00397060617347585
117,1.67,742.4203173652695,0.004044539704330444
118,1.68,738.0011488095239,0.0041209593735857045
119,1.69,733.6342781065089,0.004199991743397511
120,1.7,729.3187823529412,0.004281772130678566
121,1.71,725.0537602339182,0.00436644537630413
122,1.72,720.8383313953489,0.00445416669651786
123,1.73,716.6716358381503,0.004545102626916166
124,1.74,712.5528333333334,0.004639432070906928
125,1.75,708.4811028571429,0.004737347466308415
126,1.76,704.4556420454546,0.004839056085825359
127,1.77,700.4756666666667,0.004944781489568221
128,1.78,696.5404101123596,0.005054765150639345
129,1.79,692.649122905028,0.005169268278180828
130,1.8,688.8010722222223,0.005288573866268347
131,1.81,684.9955414364641,0.005412989001770517
132,1.82,681.2318296703297,0.005542847469933092
133,1.83,677.5092513661202,0.005678512703186748
134,1.84,673.8271358695653,0.005820381126758783
135,1.85,670.184827027027,0.005968885964397229
136,1.86,666.581682795699,0.00612450157926939
137,1.87,663.0170748663102,0.006287748439356089
138,1.8800000000000001,659.4903882978723,0.006459198814033605
139,1.8900000000000001,656.0010211640212,0.006639483329790251
140,1.9000000000000001,652.5483842105263,0.006829298539151283
141,1.91,649.1319005235603,0.007029415689156524
142,1.92,645.7510052083334,0.007240690915796242
143,1.93,642.4051450777202,0.007464077140807179
144,1.94,639.0937783505155,0.00770063800997614
145,1.95,635.8163743589744,0.007951564291306506
146,1.96,632.5724132653062,0.008218193252014566
147,1.97,629.3613857868021,0.008502031661955851
148,1.98,626.182792929293,0.008804783236678737
149,1.99,623.0361457286432,0.009128381548039377
150,2.0,619.920965,0.009475029710919404
151,2.01,616.8367810945274,0.009847248524263288
152,2.02,613.7831336633664,0.010247935235869319
153,2.0300000000000002,610.7595714285713,0.010680435759048576
154,2.04,607.7656519607843,0.011148634061026005
155,2.05,604.8009414634147,0.011657063662580671
156,2.06,601.8650145631068,0.012211047874376402
157,2.0700000000000003,598.9574541062801,0.012816877752335453
158,2.08,596.0778509615385,0.013482040088171195
159,2.09,593.2258038277513,0.014215512524489066
160,2.1,590.400919047619,0.015028149804237409
161,2.1100000000000003,587.6028104265403,0.015933195324696538
162,2.12,584.8310990566038,0.016946967268431447
163,2.13,582.08541314554,0.018089791288560513
164,2.14,579.3653878504673,0.019387286181762636
165,2.1500000000000004,576.670665116279,0.02087216155182212
166,2.16,574.0008935185185,0.022586766474498882
167,2.17,571.3557281105991,0.024586747751368432
168,2.1799999999999997,568.7348302752295,0.02694634581001807
169,2.19,566.1378675799087,0.029766063012038702
170,2.2,563.5645136363636,0.03318357043447263
171,2.21,561.014447963801,0.037388308200174115
172,2.2199999999999998,558.487355855856,0.04263768202389469
173,2.23,555.982928251121,0.04926324243733997
174,2.24,553.5008616071428,0.05762687571018799
175,2.25,551.0408577777778,0.0679251173966443
176,2.26,548.6026238938053,0.07970310499382463
177,2.27,546.185872246696,0.09131217216710037
178,2.2800000000000002,543.7903201754385,0.10064294633604566
179,2.29,541.4156899563319,0.10770249933534917
180,2.3,539.0617086956522,0.11547545864726991
181,2.31,536.7281082251083,0.12769500200990702
182,2.3200000000000003,534.414625,0.14748961543622052
183,2.33,532.121,0.17793275427776378
184,2.34,529.8469786324787,0.22279908750316352
185,2.35,527.5923106382978,0.28613632504909686
186,2.3600000000000003,525.3567499999999,0.3684263357689026
187,2.37,523.1400548523206,0.456001689996478
188,2.38,520.941987394958,0.5109562003875704
189,2.39,518.7623138075314,0.49558542376068293
190,2.4000000000000004,516.6008041666666,0.4212073255027903
191,2.41,514.4572323651453,0.33175935399049156
192,2.42,512.3313760330578,0.2553738379133546
193,2.4299999999999997,510.22301646090546,0.19816806822502192
194,2.44,508.13193852459017,0.15717093030222368
195,2.45,506.0579306122449,0.12800934961776383
196,2.46,504.0007845528456,0.10715116880891984
197,2.4699999999999998,501.96029554655877,0.09213060582824746
198,2.48,499.9362620967742,0.08131436689089927
199,2.49,497.92848594377506,0.07365908127631612
200,2.5,495.936772,0.06855258744789272
201,2.5100000000000002,493.96092828685255,0.0657542079035523
202,2.52,492.0007658730159,0.06547285533345808
203,2.5300000000000002,490.05609881422924,0.06875684119852346
204,2.54,488.1267440944882,0.0789485664392825
205,2.55,486.2125215686275,0.10838432891687598
206,2.56,484.31325390625,0.22955047947612778
207,2.57,482.42876653696504,1.94284630996392
208,2.58,480.55888759689924,0.6126293828146454
209,2.59,478.7034478764479,0.1582479303298446
210,2.6,476.8622807692308,0.09551998537638685
211,2.61,475.0352222222223,0.0777294721041947
212,2.62,473.2221106870229,0.07207900070583785
213,2.63,471.4227870722434,0.07149074552245739
214,2.64,469.6370946969697,0.07383727280040478
215,2.65,467.8648792452831,0.07844543027486826
216,2.66,466.1059887218045,0.08523541920419947
217,2.67,464.3602734082397,0.09447808154203176
218,2.68,462.6275858208955,0.10675551272830086
219,2.69,460.907780669145,0.12302564006655509
220,2.7,459.20071481481483,0.1447792982217504
221,2.71,457.50624723247233,0.17431504785164162
222,2.72,455.8242389705882,0.2151703848019551
223,2.73,454.1545531135531,0.2726901247625626
224,2.74,452.49705474452554,0.3543459163780183
225,2.75,450.85161090909094,0.46795020200319837
226,2.7600000000000002,449.2180905797101,0.611971176201693
227,2.77,447.59636462093863,0.7511531239653401
228,2.7800000000000002,445.9863057553957,0.8071308378763932
229,2.79,444.38778853046597,0.7380638945834718
230,2.8000000000000003,442.80068928571427,0.603000082746217
231,2.81,441.2248861209965,0.4752085167903486
232,2.82,439.6602588652483,0.3815273936761244
233,2.83,438.1066890459364,0.32100219140160136
234,2.84,436.56405985915495,0.28671217026743057
235,2.85,435.03225614035085,0.2734035325447918
236,2.86,433.5111643356644,0.27898177424594695
237,2.87,432.0006724738676,0.3048400438271827
238,2.88,430.50067013888895,0.35675527486615427
239,2.89,429.0110484429066,0.4472027874369545
240,2.9,427.53170000000006,0.5997085565638074
241,2.91,426.06251890034366,0.8526855631104131
242,2.92,424.60340068493156,1.2378916048143205
